0.01,0.7450531124084412,0.06751544086465602,0.1874314467269028
0.21000000000000002,0.6682972253933901,0.13290388976178724,0.19879888484482267
0.41000000000000003,0.5929018554118818,0.07637952500439164,0.33071861958372656
0.6100000000000001,0.49688668784715456,0.11831485581610247,0.38479845633674303
0.81,0.43746264208085434,0.12242016176380682,0.4401171961553389
1.01,0.41810242811973236,0.12799796949225112,0.4538996023880166
1.2100000000000002,0.37074914034412443,0.11534053658549422,0.5139103230703813
1.4100000000000001,0.2981508731624662,0.13997361208628623,0.5618755147512475
1.61,0.25132724637142617,0.16774040931699674,0.580932344311577
1.81,0.22541000045569345,0.19482665485267536,0.5797633446916312
2.01,0.2330621074406409,0.1357247805946864,0.6312131119646727
2.21,0.20153824614573504,0.1469719353792242,0.6514898184750408
2.41,0.15593058037186375,0.19534332715339026,0.648726092474746
2.61,0.13064462758992104,0.18147751497130152,0.6878778574387775
2.81,0.1301962518286205,0.18452939091513454,0.685274357256245
3.01,0.09967738580873473,0.2718920684420489,0.6284305457492163
3.21,0.08729002830765414,0.22698261547881524,0.6857273562135306
3.41,0.056449928917177226,0.2993768940214451,0.6441731770613777
3.61,0.08427415642092126,0.350413382456614,0.5653124611224647
3.81,0.03998300007566289,0.3567712256383604,0.6032457742859767
4.01,0.022068251538227793,0.3531746187440417,0.6247571297177306
4.21,0.058354669674876604,0.34724400596132154,0.5944013243638019
4.41,0.017586793816010957,0.3954572068768301,0.5869559993071589
4.61,0.02281710006165821,0.4224986723231051,0.5546842276152367
4.8100000000000005,0.04350491760194399,0.4433012589076119,0.5131938234904441
5.01,0.03602370763124457,0.534043419600814,0.42993287276794134
5.21,0.03211455381843217,0.5024710275665252,0.4654144186150426
5.41,0.009271923509886027,0.5273856503433146,0.4633424261467993
5.61,0.011832881217602955,0.5911052870029666,0.39706183177943044
5.8100000000000005,0.019407936291775986,0.6065139236990328,0.37407814000919126
6.01,0.001,0.6541523799100032,0.3448476200899968
6.21,0.001,0.6395213654551416,0.3594786345448584
6.41,0.011033299560345877,0.6940087696474467,0.29495793079220733
6.61,0.02687564044825403,0.6784530894644125,0.2946712700873334
6.8100000000000005,0.001,0.7013546756790052,0.2976453243209948
7.01,0.0033424698407922785,0.7797267557548966,0.2169307744043112
7.21,0.0040684576888871575,0.7982752420938105,0.1976563002173023
7.41,0.001,0.791306410680385,0.207693589319615
7.61,0.015194836484500849,0.8296067132652273,0.1551984502502719
7.8100000000000005,0.001,0.8620156007577552,0.13698439924224481
8.01,0.001,0.8941836661930698,0.10481633380693023
8.21,0.0155758778391156,0.9200024225290058,0.0644216996318786
8.41,0.001,0.9309312438315301,0.06806875616846986
8.61,0.010363915067014626,0.8634645598219383,0.12617152511104712
8.81,0.001,0.8793601964546633,0.11963980354533665
9.01,0.014546145431134649,0.9029586429453835,0.08249521162348183
9.21,0.022648410832304837,0.9157284964123955,0.06162309275529965
9.41,0.001,0.8914311211831754,0.10756887881682464
9.610000000000001,0.001,0.9366025717023982,0.062397428297601754
9.81,0.001,0.9618377758311708,0.037162224168829194
